"109年07月20日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"3017","奇鋐","2.77","108","17.05","1.83","109/1",
"3018","同開","0.00","108","-","2.62","109/1",
"3019","亞光","2.82","108","26.79","1.71","109/1",
"3021","鴻名","2.97","108","11.79","1.12","109/1",
"3022","威強電","2.08","108","12.84","1.25","109/1",
"3023","信邦","3.17","108","21.55","4.87","109/1",
"3024","憶聲","1.94","108","63.06","1.21","109/1",
"3025","星通","2.86","108","17.46","1.72","109/1",
"3026","禾伸堂","6.39","108","20.98","2.12","109/1",
"3027","盛達","0.00","108","-","0.77","109/1",
"3028","增你強","5.36","108","19.23","0.88","109/1",
"3029","零壹","4.87","108","14.37","2.06","109/1",
"3030","德律","6.07","108","13.24","2.28","109/1",
"3031","佰鴻","5.99","108","11.42","0.92","109/1",
"3032","偉訓","6.97","108","11.00","1.45","109/1",
"3033","威健","3.87","108","20.00","0.99","109/1",
"3034","聯詠","4.04","108","19.36","4.51","109/1",
"3035","智原","2.17","108","43.42","2.46","109/1",
"3036","文曄","6.67","108","8.93","1.10","109/1",
"3037","欣興","2.04","108","23.84","1.76","109/1",
"3038","全台","6.25","108","11.50","1.49","109/1",
"3040","遠見","4.39","108","18.69","1.66","109/1",
"3041","揚智","0.00","108","-","1.57","109/1",
"3042","晶技","3.53","108","25.75","2.45","109/1",
"3043","科風","0.00","108","8.32","4.45","109/1",
"3044","健鼎","5.87","108","10.93","1.86","109/1",
"3045","台灣大","4.42","108","23.73","4.33","109/1",
"3046","建碁","0.00","108","-","2.13","109/1",
"3047","訊舟","1.38","108","-","1.02","109/1",
"3048","益登","6.06","108","8.29","1.03","109/1",
"3049","和鑫","3.85","108","7.84","0.79","109/1",
"3050","鈺德","5.12","108","24.40","0.62","109/1",
"3051","力特","0.00","108","-","1.00","109/1",
"3052","夆典","4.03","108","13.93","0.87","109/1",
"3054","立萬利","0.00","108","-","2.15","109/1",
"3055","蔚華科","1.27","108","-","1.30","109/1",
"3056","總太","8.60","108","9.64","1.44","109/1",
"3057","喬鼎","0.00","108","-","1.00","109/1",
"3058","立德","1.42","108","-","0.57","109/1",
"3059","華晶科","1.90","108","79.55","0.85","109/1",
"3060","銘異","0.00","108","-","0.65","109/1",
"3062","建漢","0.99","108","377.50","0.92","109/1",
"3090","日電貿","7.43","108","14.91","2.05","109/1",
"3094","聯傑","3.44","108","57.44","1.78","109/1",
"3130","一零四","5.67","108","17.41","3.25","109/1",
"3149","正達","0.00","108","-","1.07","109/1",
"3164","景岳","3.37","108","84.82","1.52","109/1",
"3167","大量","4.31","108","25.08","2.07","109/1",
"3189","景碩","1.53","108","-","1.17","109/1",
"3209","全科","6.21","108","11.26","1.36","109/1",
"3229","晟鈦","0.00","108","-","1.94","109/1",
"3231","緯創","6.19","108","14.33","1.27","109/1",
"3257","虹冠電","3.42","108","44.43","4.01","109/1",
"3266","昇陽","3.73","108","23.10","0.92","109/1",
"3296","勝德","1.80","108","-","1.03","109/1",
"3305","昇貿","4.96","108","14.75","0.68","109/1",
"3308","聯德","0.00","108","-","0.76","109/1",
"3311","閎暉","0.00","108","-","0.77","109/1",
"3312","弘憶股","7.87","108","11.64","1.25","109/1",
"3321","同泰","0.00","108","-","2.56","109/1",
"3338","泰碩","2.54","108","23.75","4.38","109/1",
"3346","麗清","0.00","108","-","1.47","109/1",
"3356","奇偶","0.00","108","42.22","1.25","109/1",
"3376","新日興","2.47","108","21.40","2.15","109/1",
"3380","明泰","1.59","108","138.75","1.70","109/1",
"3383","新世紀","0.00","108","-","0.70","109/1",
"3406","玉晶光","1.21","108","27.22","5.88","109/1",
"3413","京鼎","2.05","108","20.17","3.90","109/1",
"3416","融程電","4.93","108","18.59","2.00","109/1",
"3419","譁裕","0.00","108","-","1.20","109/1",
"3432","台端","2.36","108","17.40","0.55","109/1",
"3437","榮創","0.00","108","-","1.32","109/1",
"3443","創意","1.72","108","67.48","8.86","109/1",
"3450","聯鈞","1.37","108","38.57","2.78","109/1",
"3454","晶睿","3.51","108","22.35","2.08","109/1",
"3481","群創","1.20","108","-","0.36","109/1",
"3494","誠研","0.00","108","-","0.62","109/1",
"3501","維熹","6.21","108","10.98","1.04","109/1",
"3504","揚明光","0.00","108","-","2.30","109/1",
"3515","華擎","2.25","108","31.28","3.61","109/1",
"3518","柏騰","0.00","108","-","1.82","109/1",
"3528","安馳","6.49","108","14.37","1.91","109/1",
"3530","晶相光","2.41","108","32.59","3.02","109/1",
"3532","台勝科","2.71","108","33.86","2.41","109/1",
"3533","嘉澤","2.32","108","21.56","3.84","109/1",
"3535","晶彩科","2.53","108","58.24","1.49","109/1",
"3536","誠創","0.00","108","-","1.59","109/1",
"3543","州巧","4.36","108","14.92","0.46","109/1",
"3545","敦泰","1.39","108","143.40","1.33","109/1",
"3550","聯穎","3.98","108","26.15","0.60","109/1",
"3557","嘉威","0.00","108","11.07","4.17","109/1",
"3563","牧德","3.46","108","15.08","7.30","109/1",
"3576","聯合再生","0.00","108","-","1.23","109/1",
"3583","辛耘","3.13","108","22.23","2.08","109/1",
"3588","通嘉","2.53","108","69.47","1.47","109/1",
"3591","艾笛森","0.85","108","-","0.58","109/1",
"3593","力銘","0.00","108","-","1.95","109/1",
"3596","智易","6.17","108","13.21","1.54","109/1",
"3605","宏致","2.87","108","12.57","0.78","109/1",
"3607","谷崧","0.00","108","-","0.56","109/1",
"3617","碩天","6.18","108","14.48","1.69","109/1",
"3622","洋華","3.35","108","25.70","0.82","109/1",
"3645","達邁","1.20","108","39.39","2.16","109/1",
"3653","健策","1.78","108","38.92","5.52","109/1",
"3661","世芯-KY","0.74","108","56.39","8.21","109/1",
"3665","貿聯-KY","4.40","108","15.26","2.41","109/1",
"3669","圓展","1.09","108","30.60","1.73","109/1",
"3673","TPK-KY","0.00","108","83.36","0.51","109/1",
"3679","新至陞","5.93","108","9.63","1.06","109/1",
"3682","亞太電","0.00","108","-","0.81","109/1",
"3686","達能","0.00","108","-","0.69","109/1",
"3694","海華","0.00","108","-","2.45","109/1",
"3698","隆達","0.00","108","-","0.94","109/1",
"3701","大眾控","0.00","108","-","1.22","109/1",
"3702","大聯大","5.48","108","12.10","1.26","109/1",
"3703","欣陸","3.83","108","-","0.47","109/1",
"3704","合勤控","0.00","108","-","1.06","109/1",
"3705","永信","4.68","108","14.98","1.94","109/1",
"3706","神達","7.42","108","10.44","0.82","109/1",
"3708","上緯投控","3.94","108","11.63","1.82","109/1",
"3711","日月光投控","2.83","108","16.08","1.48","109/1",
"3712","永崴投控","0.00","108","-","1.42","109/1",
"4104","佳醫","5.40","108","16.51","1.21","109/1",
"4106","雃博","1.30","108","59.57","1.74","109/1",
"4108","懷特","0.00","108","-","4.62","109/1",
"4119","旭富","4.77","108","15.70","2.65","109/1",
"4133","亞諾法","0.12","108","383.81","4.09","109/1",
"4137","麗豐-KY","6.47","108","13.86","3.63","109/1",
"4141","龍燈-KY","0.00","108","-","0.53","109/1",
"4142","國光生","0.00","108","-","5.92","109/1",
"4144","康聯-KY","1.25","108","-","0.87","109/1",
"4148","全宇生技-KY","2.74","108","260.36","1.26","109/1",
"4155","訊映","5.14","108","15.19","1.76","109/1",
"4164","承業醫","4.69","108","14.74","1.15","109/1",
"4190","佐登-KY","5.23","108","12.05","2.34","109/1",
"4306","炎洲","2.56","108","-","0.74","109/1",
"4414","如興","0.00","108","-","1.09","109/1",
"4426","利勤","3.73","108","19.52","1.55","109/1",
"4438","廣越","5.73","108","13.48","1.98","109/1",
"4439","冠星-KY","5.93","108","11.00","1.75","109/1",
"4526","東台","1.56","108","-","0.64","109/1",
"4532","瑞智","2.59","108","17.55","1.25","109/1",
"4536","拓凱","3.83","108","18.90","2.68","109/1",
"4540","全球傳動","0.00","108","-","1.58","109/1",
"4545","銘鈺","0.95","108","184.00","1.71","109/1",
"4551","智伸科","1.45","108","26.74","4.48","109/1",
"4552","力達-KY","4.82","108","15.13","0.82","109/1",
"4555","氣立","2.46","108","71.69","1.34","109/1",
"4557","永新-KY","7.96","108","11.92","1.63","109/1",
"4560","強信-KY","8.32","108","12.45","1.89","109/1",
"4562","穎漢","0.00","108","-","1.12","109/1",
"4564","元翎","5.88","108","16.55","1.63","109/1",
"4566","時碩工業","4.14","108","11.95","1.20","109/1",
"4571","鈞興-KY","5.50","108","12.93","1.69","109/1",
"4572","駐龍","6.01","108","16.06","1.48","109/1",
"4576","大銀微系統","0.13","108","205.13","2.85","109/1",
"4581","光隆精密-KY","7.10","108","15.42","1.56","109/1",
"4720","德淵","2.22","108","54.00","1.12","109/1",
"4722","國精化","7.09","108","10.08","0.99","109/1",
"4725","信昌化","0.00","108","-","4.03","109/1",
"4737","華廣","2.81","108","46.34","2.02","109/1",
"4739","康普","2.03","108","40.60","1.64","109/1",
"4746","台耀","0.00","108","-","1.23","109/1",
"4755","三福化","4.11","108","16.50","1.81","109/1",
"4763","材料-KY","3.63","108","16.80","4.89","109/1",
"4764","雙鍵","1.74","108","50.96","2.36","109/1",
"4766","南寶","4.43","108","12.45","1.68","109/1",
"4807","日成-KY","0.00","108","-","1.26","109/1",
"4904","遠傳","5.01","108","24.40","2.94","109/1",
"4906","正文","2.03","108","-","1.10","109/1",
"4912","聯德控股-KY","2.90","108","16.14","2.11","109/1",
"4915","致伸","5.59","108","9.38","1.55","109/1",
"4916","事欣科","8.40","108","6.13","1.17","109/1",
"4919","新唐","2.77","108","23.13","1.70","109/1",
"4927","泰鼎-KY","3.74","108","17.78","2.17","109/1",
"4930","燦星網","4.81","108","19.26","0.39","109/1",
"4934","太極","0.00","108","-","2.06","109/1",
"4935","茂林-KY","1.20","108","39.10","2.62","109/1",
"4938","和碩","7.32","108","8.22","1.09","109/1",
"4942","嘉彰","6.58","108","9.22","0.76","109/1",
"4943","康控-KY","1.56","108","35.65","3.56","109/1",
"4952","凌通","5.86","108","15.82","1.64","109/1",
"4956","光鋐","0.00","108","-","1.05","109/1",
"4958","臻鼎-KY","3.44","108","12.88","1.76","109/1",
"4960","誠美材","0.00","108","-","0.55","109/1",
"4961","天鈺","2.96","108","19.20","1.42","109/1",
"4967","十銓","2.45","108","23.05","2.10","109/1",
"4968","立積","0.78","108","62.18","10.69","109/1",
"4976","佳凌","0.00","108","-","1.67","109/1",
"4977","眾達-KY","2.52","108","37.17","4.51","109/1",
"4989","榮科","3.21","108","98.42","1.35","109/1",
"4994","傳奇","1.47","108","17.57","4.84","109/1",
"4999","鑫禾","6.04","108","13.62","0.93","109/1",
"5007","三星","4.34","108","17.64","2.10","109/1",
"5203","訊連","3.04","108","25.11","2.36","109/1",
"5215","科嘉-KY","2.37","108","27.03","3.85","109/1",
"5225","東科-KY","1.97","108","68.16","1.00","109/1",
"5234","達興材料","5.77","108","13.26","3.01","109/1",
"5243","乙盛-KY","5.07","108","11.87","1.03","109/1",
"5258","虹堡","0.00","108","11.11","1.63","109/1",
"5264","鎧勝-KY","1.43","108","-","1.01","109/1",
"5269","祥碩","0.86","108","80.89","40.99","109/1",
"5283","禾聯碩","7.73","108","9.73","2.18","109/1",
"5284","jpp-KY","4.66","108","16.04","1.00","109/1",
"5285","界霖","5.40","108","24.89","1.95","109/1",
"5288","豐祥-KY","5.58","108","10.90","2.27","109/1",
"5305","敦南","2.94","108","4.97","1.32","109/1",
"5388","中磊","3.61","108","22.87","2.75","109/1",
"5434","崇越","5.75","108","11.46","2.40","109/1",
"5469","瀚宇博","3.69","108","8.30","1.03","109/1",
"5471","松翰","3.98","108","19.92","2.88","109/1",
"5484","慧友","0.00","108","-","1.22","109/1",
"5515","建國","4.66","108","12.25","0.68","109/1",
"5519","隆大","8.63","108","7.75","0.80","109/1",
"5521","工信","0.00","108","-","1.08","109/1",
"5522","遠雄","7.37","108","15.36","1.02","109/1",
"5525","順天","5.96","108","18.79","1.14","109/1",
"5531","鄉林","0.00","108","-","0.88","109/1",
"5533","皇鼎","3.16","108","158.00","0.62","109/1",
"5534","長虹","7.08","108","8.20","1.40","109/1",
"5538","東明-KY","4.98","108","12.01","1.32","109/1",
"5546","永固-KY","6.32","108","8.26","2.17","109/1",
"5607","遠雄港","3.85","108","10.66","1.11","109/1",
"5608","四維航","0.00","108","-","0.42","109/1",
"5706","鳳凰","3.81","108","11.74","1.97","109/1",
"5871","中租-KY","4.03","108","10.42","2.27","109/1",
"5876","上海商銀","4.60","108","13.58","1.29","109/1",
"5880","合庫金","5.41","108","15.98","1.24","109/1",
"5906","台南-KY","0.00","108","-","2.18","109/1",
"5907","大洋-KY","9.11","108","17.25","0.54","109/1",
"6005","群益證","7.05","108","22.25","0.76","109/1",
"6024","群益期","4.94","108","13.44","1.27","109/1",
"6108","競國","7.62","108","21.21","0.92","109/1",
"6112","聚碩","6.97","108","19.22","1.84","109/1",
"6115","鎰勝","7.14","108","14.95","1.64","109/1",
"6116","彩晶","0.00","108","47.14","0.51","109/1",
"6117","迎廣","0.00","108","-","1.33","109/1",
"6120","達運","0.00","108","-","0.71","109/1",
"6128","上福","8.54","108","12.16","1.02","109/1",
"6131","鈞泰","0.00","108","-","4.48","109/1",
"6133","金橋","3.34","108","-","0.62","109/1",
"6136","富爾特","7.76","108","27.35","0.91","109/1",
"6139","亞翔","4.64","108","17.87","0.96","109/1",
"6141","柏承","2.05","108","5.03","1.24","109/1",
"6142","友勁","0.00","108","-","1.25","109/1",
"6152","百一","0.00","108","22.07","0.82","109/1",
"6153","嘉聯益","0.87","108","718.75","1.09","109/1",
"6155","鈞寶","4.60","108","33.24","1.41","109/1",
"6164","華興","0.00","108","-","0.62","109/1",
"6165","捷泰","0.00","108","-","4.28","109/1",
"6166","凌華","2.23","108","37.25","3.28","109/1",
"6168","宏齊","0.00","108","-","1.06","109/1",
"6172","互億","0.89","108","112.00","2.11","109/1",
"6176","瑞儀","7.08","108","10.19","1.88","109/1",
"6177","達麗","9.09","108","14.47","1.76","109/1",
"6183","關貿","3.57","108","25.52","3.27","109/1",
"6184","大豐電","7.24","108","12.19","1.42","109/1",
"6189","豐藝","6.50","108","12.63","1.65","109/1",
"6191","精成科","3.13","108","8.70","0.61","109/1",
"6192","巨路","4.90","108","10.62","1.44","109/1",
"6196","帆宣","2.65","108","23.41","3.03","109/1",
"6197","佳必琪","9.01","108","14.29","1.53","109/1",
"6201","亞弘電","7.10","108","15.17","1.42","109/1",
"6202","盛群","5.74","108","18.60","3.84","109/1",
"6205","詮欣","3.31","108","25.96","1.59","109/1",
"6206","飛捷","6.75","108","12.88","2.08","109/1",
"6209","今國光","0.00","108","-","1.60","109/1",
"6213","聯茂","3.39","108","21.04","3.91","109/1",
"6214","精誠","6.00","108","13.93","1.55","109/1",
"6215","和椿","3.29","108","23.03","1.14","109/1",
"6216","居易","6.85","108","14.92","1.52","109/1",
"6224","聚鼎","5.17","108","15.34","3.24","109/1",
"6225","天瀚","0.00","108","-","25.88","109/1",
"6226","光鼎","4.61","108","7.35","0.81","109/1",
"6230","超眾","1.89","108","34.08","5.43","109/1",
"6235","華孚","0.00","108","-","1.41","109/1",
"6239","力成","4.04","108","13.45","1.94","109/1",
"6243","迅杰","0.00","108","-","1.81","109/1",
"6251","定穎","0.00","108","6.60","1.10","109/1",
"6257","矽格","4.90","108","13.21","1.71","109/1",
"6269","台郡","3.48","108","14.04","2.12","109/1",
"6271","同欣電","1.69","108","26.56","2.28","109/1",
"6277","宏正","5.90","108","11.81","2.76","109/1",
"6278","台表科","1.90","108","25.04","3.35","109/1",
"6281","全國電","5.71","108","15.38","2.71","109/1",
"6282","康舒","4.86","108","8.00","1.27","109/1",
"6283","淳安","0.00","108","-","2.02","109/1",
"6285","啟碁","3.85","108","17.31","1.56","109/1",
"6288","聯嘉","3.16","108","19.60","1.77","109/1",
"6289","華上","0.00","108","-","206.00","109/1",
"6405","悅城","3.33","108","-","0.54","109/1",
"6409","旭隼","2.77","108","33.09","13.42","109/1",
"6412","群電","4.74","108","16.96","3.63","109/1",
"6414","樺漢","1.87","108","19.29","2.66","109/1",
"6415","矽力-KY","0.43","108","60.04","10.14","109/1",
"6416","瑞祺電通","1.93","108","34.10","4.01","109/1",
"6431","光麗-KY","0.00","108","-","3.80","109/1",
"6442","光聖","3.65","108","-","1.44","109/1",
"6443","元晶","0.00","108","-","1.89","109/1",
"6449","鈺邦","3.16","108","16.46","1.36","109/1",
"6451","訊芯-KY","3.16","108","19.11","2.32","109/1",
"6452","康友-KY","2.77","108","16.76","1.89","109/1",
"6456","GIS-KY","2.95","108","14.29","1.57","109/1",
"6464","台數科","3.37","108","18.89","2.26","109/1",
"6477","安集","2.79","108","20.23","1.78","109/1",
"6491","晶碩","1.34","108","27.39","3.28","109/1",
"6504","南六","1.80","108","32.77","5.63","109/1",
"6505","台塑化","3.37","108","46.49","2.74","109/1",
"6525","捷敏-KY","5.70","108","11.92","2.42","109/1",
"6531","愛普","0.26","108","260.54","11.93","109/1",
"6533","晶心科","0.25","108","3,462.50","5.27","109/1",
"6541","泰福-KY","0.00","108","-","4.82","109/1",
"6552","易華電","3.56","108","13.74","2.54","109/1",
"6558","興能高","2.55","108","35.96","2.67","109/1",
"6573","虹揚-KY","0.00","108","-","0.99","109/1",
"6579","研揚","4.49","108","36.94","1.37","109/1",
"6581","鋼聯","4.20","108","25.27","2.01","109/1",
"6582","申豐","3.17","108","27.60","4.05","109/1",
"6591","動力-KY","2.40","108","18.71","1.61","109/1",
"6592","和潤企業","3.82","108","18.69","1.98","109/1",
"6598","ABC-KY","0.00","108","-","14.54","109/1",
"6605","帝寶","3.01","108","17.23","0.63","109/1",
"6625","必應","0.26","108","-","2.54","109/1",
"6641","基士德-KY","7.37","108","10.46","1.72","109/1",
"6655","科定","4.58","108","25.11","1.36","109/1",
"6666","羅麗芬-KY","6.28","108","13.75","2.88","109/1",
"6668","中揚光","1.16","108","39.94","2.62","109/1",
"6669","緯穎","2.89","108","21.64","6.42","109/1",
"6670","復盛應用","4.73","108","10.21","3.31","109/1",
"6671","三能-KY","7.23","108","13.65","1.56","109/1",
"6672","騰輝電子-KY","5.87","108","11.83","2.47","109/1",
"6674","鋐寶科技","4.55","108","439.29","1.21","109/1",
"6698","旭暉應材","3.16","108","23.15","2.76","109/1",
"6706","惠特","2.82","108","33.33","4.00","109/1",
"6715","嘉基","1.22","108","47.57","5.43","109/1",
"8011","台通","0.00","108","-","0.83","109/1",
"8016","矽創","4.11","108","14.40","3.98","109/1",
"8021","尖點","5.12","108","18.46","0.78","109/1",
"8028","昇陽半導體","3.97","108","22.30","2.70","109/1",
"8033","雷虎","0.00","108","-","2.16","109/1",
"8039","台虹","4.67","108","15.51","1.53","109/1",
"8046","南電","0.86","108","50.12","1.78","109/1",
"8070","長華","7.92","108","11.28","2.11","109/1",
"8072","陞泰","0.72","108","-","1.01","109/1",
"8081","致新","4.75","108","16.12","3.07","109/1",
"8101","華冠","0.00","108","-","0.86","109/1",
"8103","瀚荃","3.19","108","15.09","1.05","109/1",
"8104","錸寶","0.67","108","130.00","1.92","109/1",
"8105","凌巨","0.97","108","-","0.58","109/1",
"8110","華東","0.00","108","33.45","0.46","109/1",
"8112","至上","8.99","108","8.46","1.61","109/1",
"8114","振樺電","5.25","108","17.67","2.25","109/1",
"8131","福懋科","6.16","108","11.33","1.42","109/1",
"8150","南茂","5.69","108","7.41","1.13","109/1",
"8163","達方","6.15","108","13.03","1.33","109/1",
"8201","無敵","0.00","108","-","1.00","109/1",
"8210","勤誠","5.15","108","12.42","2.98","109/1",
"8213","志超","6.92","108","5.71","0.83","109/1",
"8215","明基材","2.76","108","26.62","1.40","109/1",
"8222","寶一","3.10","108","23.02","1.06","109/1",
"8249","菱光","7.02","108","16.13","0.68","109/1",
"8261","富鼎","1.82","108","37.16","1.57","109/1",
"8271","宇瞻","6.10","108","9.09","1.43","109/1",
"8341","日友","2.98","108","28.47","9.21","109/1",
"8367","建新國際","4.55","108","11.00","0.96","109/1",
"8374","羅昇","1.39","108","-","1.26","109/1",
"8404","百和興業-KY","2.01","108","21.95","1.96","109/1",
"8411","福貞-KY","0.00","108","-","0.41","109/1",
"8422","可寧衛","6.41","108","14.68","2.88","109/1",
"8427","基勝-KY","0.83","108","117.11","1.16","109/1",
"8429","金麗-KY","0.23","108","-","0.24","109/1",
"8442","威宏-KY","0.74","108","9.64","1.32","109/1",
"8443","阿瘦","1.50","108","-","0.47","109/1",
"8454","富邦媒","1.23","108","67.41","14.74","109/1",
"8462","柏文","3.30","108","26.77","5.70","109/1",
"8463","潤泰材","1.26","108","169.57","2.56","109/1",
"8464","億豐","3.21","108","19.99","6.31","109/1",
"8466","美吉吉-KY","5.97","108","12.54","1.94","109/1",
"8467","波力-KY","3.85","108","15.13","1.87","109/1",
"8473","山林水","4.21","108","16.51","1.10","109/1",
"8478","東哥遊艇","1.25","108","13.42","1.41","109/1",
"8480","泰昇-KY","4.73","108","13.41","2.82","109/1",
"8481","政伸","4.82","108","17.67","3.67","109/1",
"8482","商億-KY","5.95","108","16.50","3.53","109/1",
"8488","吉源-KY","3.64","108","25.94","0.38","109/1",
"8497","格威傳媒","5.11","108","16.71","3.49","109/1",
"8499","鼎炫-KY","3.94","108","14.91","3.39","109/1",
"8926","台汽電","4.30","108","18.90","1.88","109/1",
"8940","新天地","0.00","108","-","1.00","109/1",
"8996","高力","2.89","108","37.97","3.33","109/1",
"9802","鈺齊-KY","5.18","108","13.05","2.18","109/1",
"9902","台火","3.69","108","51.67","0.86","109/1",
"9904","寶成","4.24","108","8.60","0.86","109/1",
"9905","大華","4.48","108","14.58","0.98","109/1",
"9906","欣巴巴","0.00","108","-","4.38","109/1",
"9907","統一實","0.00","108","47.25","0.85","109/1",
"9908","大台北","3.58","108","21.06","1.45","109/1",
"9910","豐泰","3.33","108","21.95","7.38","109/1",
"9911","櫻花","5.53","108","12.26","2.18","109/1",
"9912","偉聯","0.00","108","-","0.85","109/1",
"9914","美利達","1.68","108","29.98","5.28","109/1",
"9917","中保科","4.48","108","18.37","3.51","109/1",
"9918","欣天然","3.73","108","30.64","2.12","109/1",
"9919","康那香","0.50","108","112.22","3.38","109/1",
"9921","巨大","1.51","108","34.46","5.18","109/1",
"9924","福興","6.57","108","9.21","1.34","109/1",
"9925","新保","5.32","108","17.57","1.55","109/1",
"9926","新海","4.09","108","19.72","2.43","109/1",
"9927","泰銘","6.66","108","18.32","1.34","109/1",
"9928","中視","0.00","108","-","1.34","109/1",
"9929","秋雨","0.00","108","-","2.08","109/1",
"9930","中聯資源","4.45","108","15.02","2.14","109/1",
"9931","欣高","3.12","108","21.17","2.14","109/1",
"9933","中鼎","5.13","108","26.68","1.79","109/1",
"9934","成霖","4.65","108","32.25","0.85","109/1",
"9935","慶豐富","1.95","108","25.80","2.66","109/1",
"9937","全國","4.17","108","21.82","2.92","109/1",
"9938","百和","4.62","108","11.71","2.17","109/1",
"9939","宏全","5.70","108","11.81","1.36","109/1",
"9940","信義","4.21","108","23.95","2.01","109/1",
"9941","裕融","4.95","108","15.33","2.45","109/1",
"9942","茂順","6.15","108","15.63","1.88","109/1",
"9943","好樂迪","7.40","108","13.35","2.23","109/1",
"9944","新麗","0.00","108","-","0.80","109/1",
"9945","潤泰新","12.26","108","4.96","0.79","109/1",
"9946","三發地產","10.03","108","3.99","0.70","109/1",
"9955","佳龍","0.00","108","-","1.20","109/1",
"9958","世紀鋼","1.14","108","21.92","4.01","109/1",
""
"說明： 

本網頁資料僅供研究參考用途，任何資料均不應視為對買賣證券之投資建議。


本網頁資料推計基礎如下：
1. 本益比 = 收盤價／每股參考稅後純益，其中每股參考稅後純益 = 該公司稅後參考純益／發行參考股數，當每股參考稅後純益為0或負數時，則不計算本益比。以上純益資料採用各上市公司於公開資訊觀測站過去已申報格式化之近滿4季財務報告為計算基礎。依據一般公認會計準則，若新設公司非於1月1日設立，該公司申報全年度合併財務報表採用自設立日起編製，未追溯自年初編製，當遇有上開公司在計算其「本益比」時，仍採用該公司申報資料計算。例如合庫金控(5880)於100年12月1日設立，在上市初期該公司「本益比」所採計之最近四季稅後純益為自成立以來迄至100年底之稅後純益計算，特此說明。 
2. 殖利率 = 每股股利／收盤價*100%，其中每股股利採用該公司近期每股配發之盈餘分配之現金股利(元/股) + 法定盈餘公積、資本公積發放之現金 (元/股) + 盈餘轉增資股票股利(元/股)為計算基礎。 
3. 股價淨值比 = 收盤價／每股參考淨值，其中每股參考淨值採用公開資訊觀測站公告之最近一季每股參考淨值，於102年5月中旬之前採用該公司最近一季淨值除以除權變動之採樣股數為推計基礎。
4. 股利年度：計算殖利率，所採用上市公司於公開資訊觀測站公告之股利分派年度。(如股利年度為105，表示該公司以105年之盈餘分派股利)
5. 財報年／季：計算本益比及股價淨值比，所參考上市公司於公開資訊觀測站申報之財務報告年度季別。
6. 本網頁所採用發行參考股數是以公開資訊觀測站公告最近一季財務報表之淨值及每股參考淨值為推計基礎，於102年5月中旬之前採用除權變動之採樣股數為推計基礎。上市公司於公開資訊觀測站未申報格式化之財務報告或未齊全者，不計算本益比及股價淨值比或以其申報及相關資料推計。以上本網頁所採用之財務及股利相關資料為計算當時公開資訊觀測站已公告申報格式化之資料，而非同期即時資訊，且不作回溯計算，謹此說明。當日若無收盤價則以本公司營業細則第58-3條第2項第2款之原則所決定價格替代。
7. 股利年度及財報年/季資訊自民國106年4月12日起提供。"

